ID;NOM;TYPE;FREQUENCE;COMPENSATION;POINTS;PAS_REEL;ICC_MIN;N_FUITE_LONG_ARR;CALCUL_CONFORME;I_FUITE_MAX;DIAPHONIE_MAX
377;z6137A;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
378;z6140B;TVM300;2000;P_CONSTANT;18;100;500;200;1;100;200
379;z6141A;TVM300;1700;P_CONSTANT;7;100;500;200;1;100;200
380;z6144B;TVM300;2000;P_CONSTANT;7;100;500;200;1;100;200
381;z1702;TVM300;2000;P_CONSTANT;7;100;500;200;1;100;200
382;z1705E;TVM300;2300;P_CONSTANT;2;100;500;200;1;100;200
383;z4225B;TVM300;1700;P_CONSTANT;5;92.75;500;200;1;100;200
384;z7132B;TVM300;2600;P_CONSTANT;3;100;450;200;1;100;200
385;z6603C;TVM300;2300;P_CONSTANT;3;100;500;200;1;100;200
386;z1412E;TVM300;2000;P_CONSTANT;0;0;500;200;1;100;200
387;z2703B;TVM300;2300;P_CONSTANT;7;100;500;200;1;100;200
388;z4562;UM71;2000;NON;0;0;500;0;1;100;200
389;z1242B;TVM300;2000;P_CONSTANT;3;100;500;200;1;100;200
390;z1486;TVM300;2000;P_CONSTANT;17;100;500;200;1;100;200
391;z1487;TVM300;2300;P_CONSTANT;22;100;500;200;1;100;200
392;z1502;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
393;z1503A;TVM300;1700;P_CONSTANT;15;100;500;200;1;100;200
394;z1510C;TVM300;2000;P_CONSTANT;13;100;500;200;1;100;200
395;z1537;TVM300;1700;P_CONSTANT;20;100;500;200;1;100;200
396;z1540A;TVM300;2000;P_CONSTANT;11;100;500;200;1;100;200
397;z1543;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
398;z1556A;TVM300;2000;P_CONSTANT;18;100;500;200;1;100;200
399;z1556B;TVM300;2600;P_CONSTANT;7;100;450;200;1;100;200
400;z1557;TVM300;1700;P_CONSTANT;20;100;500;200;1;100;200
401;z1563;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
402;z1566A;TVM300;2000;P_CONSTANT;2;100;500;200;1;100;200
403;z1566B;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
404;z1567;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
405;z1572A;TVM300;2000;P_CONSTANT;8;100;500;200;1;100;200
406;z1572B;TVM300;2600;P_CONSTANT;15;100;450;200;1;100;200
407;z1577;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
408;z1582A;TVM300;2000;P_CONSTANT;13;100;500;200;1;100;200
409;z1582B;TVM300;2600;P_CONSTANT;9;100;450;200;1;100;200
410;z1583;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
411;z1586;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
412;z1593;TVM300;2300;P_CONSTANT;18;100;500;200;1;100;200
413;z1596A;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
414;z1596B;TVM300;2000;P_CONSTANT;3;100;500;200;1;100;200
415;z1597;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
416;z1602A;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
417;z1602B;TVM300;2000;P_CONSTANT;9;100;500;200;1;100;200
418;z1620C;TVM300;2000;P_CONSTANT;18;100;500;200;1;100;200
419;z1640A;TVM300;2000;P_CONSTANT;10;100;500;200;1;100;200
420;z1641;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
421;z1643;TVM300;1700;P_CONSTANT;15;100;500;200;1;100;200
422;z1646A;TVM300;2000;P_CONSTANT;8;100;500;200;1;100;200
423;z1646B;TVM300;2600;P_CONSTANT;16;100;450;200;1;100;200
424;z1647A;TVM300;2300;P_CONSTANT;11;100;500;200;1;100;200
425;z1647B;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
426;z1652;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
427;z1657;TVM300;2300;P_CONSTANT;15;100;500;200;1;100;200
428;z1666;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
429;z1673;TVM300;1700;P_CONSTANT;20;100;500;200;1;100;200
430;z1676;TVM300;2600;P_CONSTANT;23;100;450;200;1;100;200
431;z1677A;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
432;z1677B;TVM300;1700;P_CONSTANT;7;100;500;200;1;100;200
433;z1680;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
434;z1683;TVM300;2300;P_CONSTANT;16;100;500;200;1;100;200
435;z1686;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
436;z1689;TVM300;1700;P_CONSTANT;14;100;500;200;1;100;200
437;z1693;TVM300;2300;P_CONSTANT;17;100;500;200;1;100;200
438;z1696A;TVM300;2000;P_CONSTANT;12;100;500;200;1;100;200
439;z1696B;TVM300;2600;P_CONSTANT;14;100;450;200;1;100;200
440;z1696C;TVM300;2000;P_CONSTANT;8;100;500;200;1;100;200
441;z1697;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
442;z1704D;TVM300;2600;P_CONSTANT;4;100;450;200;1;100;200
443;z1719;TVM300;2300;P_CONSTANT;22;100;500;200;1;100;200
444;z1746;TVM300;2600;P_CONSTANT;22;100;450;200;1;100;200
445;z1747;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
446;z1753;TVM300;2300;P_CONSTANT;17;100;500;200;1;100;200
447;z1756A;TVM300;2600;P_CONSTANT;5;100;450;200;1;100;200
448;z1756B;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
449;z1757;TVM300;1700;P_CONSTANT;23;100;500;200;1;100;200
450;z1760;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
451;z1763;TVM300;2300;P_CONSTANT;23;100;500;200;1;100;200
452;z1766;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
453;z1767A;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
454;z1767B;TVM300;2300;P_CONSTANT;4;100;500;200;1;100;200
455;z1776;TVM300;2000;P_CONSTANT;23;100;500;200;1;100;200
456;z1780;TVM300;2600;P_CONSTANT;16;100;450;200;1;100;200
457;z1787A;TVM300;1700;P_CONSTANT;14;100;500;200;1;100;200
458;z1787B;TVM300;2300;P_CONSTANT;16;100;500;200;1;100;200
459;z1790;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
460;z1793;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
461;z1796;TVM300;2600;P_CONSTANT;14;100;450;200;1;100;200
462;z1802;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
463;z1827;TVM300;1700;P_CONSTANT;20;100;500;200;1;100;200
464;z1836A;TVM300;2600;P_CONSTANT;18;100;450;200;1;100;200
465;z1836B;TVM300;2000;P_CONSTANT;10;100;500;200;1;100;200
466;z1843;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
467;z1846A;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
468;z1846B;TVM300;2000;P_CONSTANT;3;100;500;200;1;100;200
469;z1847A;TVM300;1700;P_CONSTANT;11;100;500;200;1;100;200
470;z1847B;TVM300;2300;P_CONSTANT;13;100;500;200;1;100;200
471;z1862A;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
472;z1862B;TVM300;2000;P_CONSTANT;11;100;500;200;1;100;200
473;z1863;TVM300;1700;P_CONSTANT;22;100;500;200;1;100;200
474;z1867;TVM300;2300;P_CONSTANT;17;100;500;200;1;100;200
475;z1870A;TVM300;2600;P_CONSTANT;6;100;450;200;1;100;200
476;z1870B;TVM300;2000;P_CONSTANT;23;100;500;200;1;100;200
477;z1876A;TVM300;2600;P_CONSTANT;10;100;450;200;1;100;200
478;z1876B;TVM300;2000;P_CONSTANT;14;100;500;200;1;100;200
479;z1886A;TVM300;2600;P_CONSTANT;11;100;450;200;1;100;200
480;z1886B;TVM300;2000;P_CONSTANT;13;100;500;200;1;100;200
481;z1893;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
482;z1916C;TVM300;2600;P_CONSTANT;9;100;450;200;1;100;200
483;z1916D;TVM300;2000;P_CONSTANT;11;100;500;200;1;100;200
484;z1927D;TVM300;1700;P_CONSTANT;10;100;500;200;1;100;200
485;z1937;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
486;z1942A;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
487;z1942B;TVM300;2600;P_CONSTANT;10;100;450;200;1;100;200
488;z1943A;TVM300;1700;P_CONSTANT;17;100;500;200;1;100;200
489;z1943B;TVM300;2300;P_CONSTANT;15;100;500;200;1;100;200
490;z1946;TVM300;2600;P_CONSTANT;17;100;450;200;1;100;200
491;z1957A;TVM300;1700;P_CONSTANT;10;100;500;200;1;100;200
492;z1957B;TVM300;2300;P_CONSTANT;7;100;500;200;1;100;200
493;z1958A;TVM300;2600;P_CONSTANT;10;100;450;200;1;100;200
494;z1958B;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
495;z1963;TVM300;1700;P_CONSTANT;22;100;500;200;1;100;200
496;z1966A;TVM300;2600;P_CONSTANT;22;100;450;200;1;100;200
497;z1966B;TVM300;2000;P_CONSTANT;7;100;500;200;1;100;200
498;z1967;TVM300;2300;P_CONSTANT;21;100;500;200;1;100;200
499;z1973A;TVM300;1700;P_CONSTANT;6;100;500;200;1;100;200
500;z1973B;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
501;z1976A;TVM300;2600;P_CONSTANT;6;100;450;200;1;100;200
502;z1976B;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
503;z1982;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
504;z1983A;TVM300;1700;P_CONSTANT;14;100;500;200;1;100;200
505;z1983B;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
506;z1990;TVM300;2600;P_CONSTANT;17;100;450;200;1;100;200
507;z1993;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
508;z2002A;TVM300;2600;P_CONSTANT;11;100;450;200;1;100;200
509;z2002B;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
510;z2017A;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
511;z2017B;TVM300;2300;P_CONSTANT;10;100;500;200;1;100;200
512;z2026;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
513;z2029A;TVM300;1700;P_CONSTANT;10;100;500;200;1;100;200
514;z2029B;TVM300;2300;P_CONSTANT;13;100;500;200;1;100;200
515;z2036;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
516;z2039A;TVM300;1700;P_CONSTANT;6;100;500;200;1;100;200
517;z2039B;TVM300;2300;P_CONSTANT;21;100;500;200;1;100;200
518;z2040;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
519;z2046;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
520;z2047;TVM300;1700;P_CONSTANT;23;100;500;200;1;100;200
521;z2052;TVM300;2600;P_CONSTANT;23;100;450;200;1;100;200
522;z2053;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
523;z2057A;TVM300;1700;P_CONSTANT;7;100;500;200;1;100;200
524;z2057B;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
525;z2060A;TVM300;2600;P_CONSTANT;7;100;450;200;1;100;200
526;z2060B;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
527;z2066;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
528;z2067;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
529;z2076;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
530;z2077;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
531;z2106B;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
532;z2117;TVM300;1700;P_CONSTANT;22;100;500;200;1;100;200
533;z2120A;TVM300;2600;P_CONSTANT;8;100;450;200;1;100;200
534;z2123;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
535;z2126;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
536;z2127;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
537;z2136C;TVM300;2000;P_CONSTANT;14;100;500;200;1;100;200
538;z2136D;TVM300;2600;P_CONSTANT;14;100;450;200;1;100;200
539;z2139A;TVM300;1700;P_CONSTANT;8;100;500;200;1;100;200
540;z2139B;TVM300;2300;P_CONSTANT;14;100;500;200;1;100;200
541;z2140;TVM300;2600;P_CONSTANT;15;100;450;200;1;100;200
542;z2147;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
543;z2150A;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
544;z2150B;TVM300;2000;P_CONSTANT;14;100;500;200;1;100;200
545;z2153A;TVM300;2300;P_CONSTANT;13;100;500;200;1;100;200
546;z2153B;TVM300;1700;P_CONSTANT;20;100;500;200;1;100;200
547;z2156;TVM300;2000;P_CONSTANT;17;100;500;200;1;100;200
548;z2166;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
549;z2167A;TVM300;2300;P_CONSTANT;15;100;500;200;1;100;200
550;z2167B;TVM300;1700;P_CONSTANT;10;100;500;200;1;100;200
551;z2176;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
552;z2179;TVM300;2300;P_CONSTANT;21;100;500;200;1;100;200
553;z2180A;TVM300;2000;P_CONSTANT;14;100;500;200;1;100;200
554;z2180B;TVM300;2600;P_CONSTANT;10;100;450;200;1;100;200
555;z2202;TVM300;2600;P_CONSTANT;17;100;450;200;1;100;200
556;z2203A;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
557;z2206;TVM300;2000;P_CONSTANT;13;100;500;200;1;100;200
558;z2243B;TVM300;1700;P_CONSTANT;15;100;500;200;1;100;200
559;z2247C;TVM300;2300;P_CONSTANT;12;100;500;200;1;100;200
560;z2250B;TVM300;2600;P_CONSTANT;15;100;450;200;1;100;200
561;z2259B;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
562;z2259C;TVM300;2300;P_CONSTANT;4;100;500;200;1;100;200
563;z2260;TVM300;2600;P_CONSTANT;12;100;450;200;1;100;200
564;z2266;TVM300;2000;P_CONSTANT;18;100;500;200;1;100;200
565;z2273A;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
566;z2273B;TVM300;2300;P_CONSTANT;1;100;500;200;1;100;200
567;z2276;TVM300;2600;P_CONSTANT;22;100;450;200;1;100;200
568;z2277A;TVM300;1700;P_CONSTANT;14;100;500;200;1;100;200
569;z2277B;TVM300;2300;P_CONSTANT;10;100;500;200;1;100;200
570;z2280;TVM300;2000;P_CONSTANT;16;100;500;200;1;100;200
571;z2287;TVM300;1700;P_CONSTANT;17;100;500;200;1;100;200
572;z2293;TVM300;2300;P_CONSTANT;12;100;500;200;1;100;200
573;z2296A;TVM300;2000;P_CONSTANT;17;100;500;200;1;100;200
574;z2296B;TVM300;2600;P_CONSTANT;10;100;450;200;1;100;200
575;z2297;TVM300;1700;P_CONSTANT;14;100;500;200;1;100;200
576;z2320C;TVM300;2000;P_CONSTANT;7;100;500;200;1;100;200
577;z2320D;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
578;z2340;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
579;z2341B;TVM300;2300;P_CONSTANT;14;100;500;200;1;100;200
580;z2346;TVM300;2000;P_CONSTANT;17;100;500;200;1;100;200
581;z2347;TVM300;1700;P_CONSTANT;23;100;500;200;1;100;200
582;z2350;TVM300;2600;P_CONSTANT;17;100;450;200;1;100;200
583;z2357;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
584;z2358A;TVM300;2600;P_CONSTANT;8;100;450;200;1;100;200
585;z2358B;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
586;z2366A;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
587;z2366B;TVM300;2000;P_CONSTANT;9;100;500;200;1;100;200
588;z2369;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
589;z2376A;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
590;z2376B;TVM300;2000;P_CONSTANT;6;100;500;200;1;100;200
591;z2377A;TVM300;2300;P_CONSTANT;14;100;500;200;1;100;200
592;z2377B;TVM300;1700;P_CONSTANT;11;100;500;200;1;100;200
593;z2380;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
594;z2402;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
595;z2420C;TVM300;2000;P_CONSTANT;12;100;500;200;1;100;200
596;z2426A;TVM300;2000;P_CONSTANT;11;100;500;200;1;100;200
597;z2426B;TVM300;2600;P_CONSTANT;9;100;450;200;1;100;200
598;z2427;TVM300;2300;P_CONSTANT;23;100;500;200;1;100;200
599;z2433;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
600;z2443A;TVM300;2300;P_CONSTANT;8;100;500;200;1;100;200
601;z2443B;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
602;z2446E;TVM300;2000;P_CONSTANT;12;100;500;200;1;100;200
603;z2446F;TVM300;2600;P_CONSTANT;12;100;450;200;1;100;200
604;z2453A;TVM300;2300;P_CONSTANT;12;100;500;200;1;100;200
605;z2453B;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
606;z2456;TVM300;2000;P_CONSTANT;12;100;500;200;1;100;200
607;z2462;TVM300;2600;P_CONSTANT;15;100;450;200;1;100;200
608;z2463A;TVM300;2300;P_CONSTANT;13;100;500;200;1;100;200
609;z2463B;TVM300;1700;P_CONSTANT;11;100;500;200;1;100;200
610;z2466;TVM300;2000;P_CONSTANT;17;100;500;200;1;100;200
611;z2473;TVM300;2300;P_CONSTANT;23;100;500;200;1;100;200
612;z2476A;TVM300;2000;P_CONSTANT;13;100;500;200;1;100;200
613;z2476B;TVM300;2600;P_CONSTANT;8;100;450;200;1;100;200
614;z2503A;TVM300;1700;P_CONSTANT;9;100;500;200;1;100;200
615;z2508B;TVM300;2600;P_CONSTANT;12;100;450;200;1;100;200
616;z2563;TVM300;1700;P_CONSTANT;17;100;500;200;1;100;200
617;z2570A;TVM300;2600;P_CONSTANT;6;100;450;200;1;100;200
618;z2573B;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
619;z2603;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
620;z2604A;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
621;z2605;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
622;z2608;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
623;z2613;TVM300;2300;P_CONSTANT;21;100;500;200;1;100;200
624;z2616;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
625;z2617;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
626;z2623A;TVM300;2300;P_CONSTANT;7;100;500;200;1;100;200
627;z2623B;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
628;z2624;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
629;z2628;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
630;z2629;TVM300;2300;P_CONSTANT;21;100;500;200;1;100;200
631;z2633;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
632;z2636A;TVM300;2600;P_CONSTANT;7;100;450;200;1;100;200
633;z2636B;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
634;z2637A;TVM300;2300;P_CONSTANT;8;100;500;200;1;100;200
635;z2637B;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
636;z2644A;TVM300;2600;P_CONSTANT;8;100;450;200;1;100;200
637;z2644B;TVM300;2000;P_CONSTANT;13;100;500;200;1;100;200
638;z2647;TVM300;2300;P_CONSTANT;22;100;500;200;1;100;200
639;z2652;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
640;z2703C;TVM300;1700;P_CONSTANT;8;100;500;200;1;100;200
641;z2706B;TVM300;2600;P_CONSTANT;18;100;450;200;1;100;200
642;z2717A;TVM300;2300;P_CONSTANT;6;100;500;200;1;100;200
643;z2717B;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
644;z2720A;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
645;z2727;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
646;z2732A;TVM300;2000;P_CONSTANT;7;100;500;200;1;100;200
647;z2732B;TVM300;2600;P_CONSTANT;16;100;450;200;1;100;200
648;z2737A;TVM300;1700;P_CONSTANT;8;100;500;200;1;100;200
649;z2737B;TVM300;2300;P_CONSTANT;15;100;500;200;1;100;200
650;z2740;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
651;z2743;TVM300;1700;P_CONSTANT;18;100;500;200;1;100;200
652;z2746;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
653;z2753;TVM300;2300;P_CONSTANT;24;100;500;200;1;100;200
654;z2756A;TVM300;2000;P_CONSTANT;5;100;500;200;1;100;200
655;z2756B;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
656;z2761;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
657;z2764;TVM300;2600;P_CONSTANT;18;100;450;200;1;100;200
658;z2765A;TVM300;2300;P_CONSTANT;4;100;500;200;1;100;200
659;z2765B;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
660;z2768A;TVM300;2600;P_CONSTANT;6;100;450;200;1;100;200
661;z2768B;TVM300;2000;P_CONSTANT;18;100;500;200;1;100;200
662;z2774;TVM300;2000;P_CONSTANT;17;100;500;200;1;100;200
663;z4003;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
664;z4010B;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
665;z4023B;TVM300;1700;P_CONSTANT;12;100;500;200;1;100;200
666;z4035;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
667;z4068A;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
668;z4069;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
669;z4102A;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
670;z4102B;TVM300;2000;P_CONSTANT;5;100;500;200;1;100;200
671;z4133;TVM300;2300;P_CONSTANT;16;100;500;200;1;100;200
672;z4135A;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
673;z4135B;TVM300;2300;P_CONSTANT;6;100;500;200;1;100;200
674;z4135C;TVM300;1700;P_CONSTANT;12;100;500;200;1;100;200
675;z4138;TVM300;2000;P_CONSTANT;24;100;500;200;1;100;200
676;z4142;TVM300;2600;P_CONSTANT;15;100;450;200;1;100;200
677;z4143;TVM300;2300;P_CONSTANT;23;100;500;200;1;100;200
678;z4146;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
679;z4148;TVM300;2600;P_CONSTANT;19;100;450;200;1;100;200
680;z4149;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
681;z4151;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
682;z4154;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
683;z4155;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
684;z4158;TVM300;2600;P_CONSTANT;25;100;450;200;1;100;200
685;z4159;TVM300;2300;P_CONSTANT;25;100;500;200;1;100;200
686;z4168;TVM300;2000;P_CONSTANT;24;100;500;200;1;100;200
687;z4169;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
688;z4302A;TVM300;2000;P_CONSTANT;13;100;500;200;1;100;200
689;z4302B;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
690;z4333;TVM300;2300;P_CONSTANT;18;100;500;200;1;100;200
691;z4335;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
692;z4338;TVM300;2000;P_CONSTANT;24;100;500;200;1;100;200
693;z4402;TVM300;2600;P_CONSTANT;24;100;450;200;1;100;200
694;z4435A;TVM300;1700;P_CONSTANT;10;100;500;200;1;100;200
695;z4438B;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
696;z6603D;TVM300;1700;P_CONSTANT;16;100;500;200;1;100;200
697;z6606;TVM300;2600;P_CONSTANT;20;100;450;200;1;100;200
698;z6633;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
699;z6636A;TVM300;2000;P_CONSTANT;8;100;500;200;1;100;200
700;z6637;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
701;z6668A;TVM300;2000;P_CONSTANT;10;100;500;200;1;100;200
702;z6668B;TVM300;2600;P_CONSTANT;12;100;450;200;1;100;200
703;z6669;TVM300;2300;P_CONSTANT;21;100;500;200;1;100;200
704;z6102A;TVM300;2000;P_CONSTANT;15;100;500;200;1;100;200
705;z6141B;TVM300;2300;P_CONSTANT;14;100;500;200;1;100;200
706;z6144A;TVM300;2600;P_CONSTANT;14;100;450;200;1;100;200
707;z6145;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
708;z6148;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
709;z6149;TVM300;2300;P_CONSTANT;19;100;500;200;1;100;200
710;z6168;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
711;z6169;TVM300;1700;P_CONSTANT;20;100;500;200;1;100;200
712;z6302;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
713;z6333A;TVM300;1700;P_CONSTANT;12;100;500;200;1;100;200
714;z6333B;TVM300;2300;P_CONSTANT;14;100;500;200;1;100;200
715;z6402A;TVM300;2000;P_CONSTANT;14;100;500;200;1;100;200
716;z6402B;TVM300;2600;P_CONSTANT;12;100;450;200;1;100;200
717;z6437B;TVM300;1700;P_CONSTANT;13;100;500;200;1;100;200
718;z6440A;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
719;z6441;TVM300;2300;P_CONSTANT;20;100;500;200;1;100;200
720;z6468;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
721;z6469;TVM300;1700;P_CONSTANT;21;100;500;200;1;100;200
722;z6602;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
723;z6406A;TVM300;1700;P_CONSTANT;9;100;500;200;1;100;200
724;z6406B;TVM300;2300;P_CONSTANT;14;100;500;200;1;100;200
725;z7106;TVM300;2000;P_CONSTANT;20;100;500;200;1;100;200
726;z7132E;TVM300;2600;P_CONSTANT;3;100;450;200;1;100;200
727;z4058;TVM300;2000;P_CONSTANT;18;100;500;200;1;100;200
728;z1705F;TVM300;1700;P_CONSTANT;15;100;500;200;1;100;200
729;z1726;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
730;z1727A;TVM300;2300;P_CONSTANT;12;100;500;200;1;100;200
731;z1727B;TVM300;1700;P_CONSTANT;13;100;500;200;1;100;200
732;z1732A;TVM300;2600;P_CONSTANT;13;100;450;200;1;100;200
733;z1732B;TVM300;2000;P_CONSTANT;12;100;500;200;1;100;200
734;z1733;TVM300;2300;P_CONSTANT;18;100;500;200;1;100;200
735;z3003C;TVM300;1700;P_CONSTANT;20;100;500;200;1;100;200
736;z3020A;TVM300;2000;P_CONSTANT;21;100;500;200;1;100;200
737;z3020C;TVM300;2000;P_CONSTANT;18;100;500;200;1;100;200
738;z3021A;TVM300;2300;P_CONSTANT;21;100;500;200;1;100;200
739;z3021B;TVM300;1700;P_CONSTANT;19;100;500;200;1;100;200
740;z3030;TVM300;2600;P_CONSTANT;21;100;450;200;1;100;200
741;z3036;TVM300;2000;P_CONSTANT;19;100;500;200;1;100;200
742;z1140B;UM71;2600;NON;0;0;500;0;1;100;200
743;z1113E;TVM300;2300;P_CONSTANT;1;100;500;200;1;100;200
744;z6303F;TVM300;2300;P_CONSTANT;1;0;500;200;1;100;200
745;z6342B;TVM300;2000;P_CONSTANT;1;100;500;200;1;100;200
746;z1703E;TVM300;1700;P_CONSTANT;6;100;500;200;1;100;200
