ID;JOINT;CIRCUIT;PRINCIPAL;DB;EMETTEUR;DEMI_PAS
7572;3899;5422;True;False;True;30
7573;3900;5422;True;False;True;30
7574;3900;5423;True;False;True;45
7575;3901;5423;True;True;True;45
7576;3901;5424;True;True;True;30
7577;3902;5424;True;True;True;30
7578;3902;5425;True;True;True;40.5
7579;3903;5425;True;True;True;40.5
7580;3903;5426;True;True;True;30.5
7581;3904;5426;True;True;True;30.5
7582;3905;5427;True;False;True;41
7583;3906;5427;True;True;True;41
7584;3906;5428;True;True;True;27.5
7585;3907;5428;True;True;True;27.5
7586;3907;5429;True;True;True;38.5
7587;3908;5429;True;True;True;38.5
7588;3908;5430;True;True;True;30
7589;3909;5430;True;True;True;30
7590;3909;5431;True;True;True;39.5
7591;3910;5431;True;False;True;39.5
7592;3910;5432;True;False;True;26
7593;3911;5432;True;True;True;26
7594;3911;5433;True;True;True;40.5
7595;3912;5433;True;False;True;40.5
7596;3895;5434;True;False;True;40
7597;3913;5434;True;False;True;40
7598;3913;5435;True;False;True;30
7599;3905;5435;False;False;True;60
7600;3914;5435;True;False;True;30
7601;3914;5436;True;False;True;40
7602;3915;5436;True;True;True;40
7603;3915;5437;True;True;True;0
7604;3916;5437;True;True;True;0
7605;3916;5438;True;True;True;40
7606;3917;5438;True;True;True;40
7607;3917;5439;True;True;True;90
7608;3918;5439;True;True;True;90
7609;3904;5440;True;True;True;40
7610;3919;5440;True;True;True;40
7611;3919;5441;True;True;True;30.5
7612;3920;5441;True;True;True;30.5
7613;3920;5442;True;True;True;40
7614;3921;5442;True;False;True;40
7615;3921;5443;True;False;True;30
7616;3761;5443;False;False;True;60
7617;3922;5443;True;False;True;30
7618;3922;5444;True;False;True;40
7619;3923;5444;False;False;True;80
7620;3924;5444;True;False;True;40
7621;3924;5445;True;False;True;0
7622;3925;5445;True;False;True;0
7623;3925;5446;True;False;True;40
7624;3926;5446;True;False;True;40
7625;3926;5447;True;False;True;0
7626;3927;5447;True;False;True;0
7627;3927;5448;True;False;True;40
7628;3928;5448;False;False;True;80
7629;3929;5448;True;False;True;40
7630;3929;5449;True;False;True;30
7631;3768;5449;False;False;True;60
7632;3930;5449;True;False;True;30
7633;3930;5450;True;False;True;40
7634;3931;5450;True;True;True;40
7635;3931;5451;True;True;True;30
7636;3932;5451;True;True;True;30
7637;3923;5452;True;False;True;27.5
7638;3933;5452;True;True;True;27.5
7639;3933;5453;True;True;True;40
7640;3934;5453;True;True;True;40
7641;3934;5454;True;True;True;28
7642;3928;5454;True;True;True;28
7643;3935;5455;True;False;True;40
7644;3936;5455;True;False;True;40
7645;3936;5456;True;False;True;30
7646;3937;5456;True;True;True;30
7647;3937;5457;True;True;True;40
7648;3938;5457;True;True;True;40
7649;3938;5458;True;True;True;30
7650;3939;5458;True;False;True;30
7651;3939;5459;True;False;True;40
7652;3940;5459;True;False;True;40
7653;3940;5460;True;False;True;30
7654;3794;5460;True;True;True;30
7655;3825;5461;True;False;True;30
7656;3941;5461;True;False;True;30
7657;3941;5462;True;False;True;40
7658;3942;5462;True;True;True;40
7659;3942;5463;True;True;True;30
7660;3943;5463;True;True;True;30
7661;3943;5464;True;True;True;40
7662;3944;5464;True;True;True;40
7663;3944;5465;True;True;True;32.5
7664;3945;5465;True;True;True;32.5
7665;3945;5466;True;True;True;40
7666;3946;5466;True;True;True;40
7667;3946;5467;True;True;True;30.5
7668;3829;5467;True;True;True;30.5
7669;3842;5468;True;True;True;40
7670;3947;5468;True;False;True;40
7671;3947;5469;True;False;True;30
7672;3948;5469;True;False;True;30
7673;3948;5470;True;False;True;40
7674;3464;5470;False;False;True;80
7675;3949;5470;True;False;True;40
7676;3949;5471;True;False;True;30
7677;3465;5471;False;False;True;60
7678;3950;5471;True;False;True;30
7679;3950;5472;True;False;True;40
7680;3951;5472;True;True;True;40
7681;3951;5473;True;True;True;29
7682;3952;5473;True;True;True;29
7683;3952;5474;True;True;True;40.5
7684;3953;5474;True;True;True;40.5
7685;3953;5475;True;True;True;29
7686;3954;5475;True;True;True;29
7687;3954;5476;True;True;True;40
7688;3955;5476;True;True;True;40
7689;3955;5477;True;True;True;32.5
7690;3956;5477;True;True;True;32.5
7691;3956;5478;True;True;True;40
7692;3957;5478;True;True;True;40
7693;3957;5479;True;True;True;27.5
7694;3958;5479;True;True;True;27.5
7695;3958;5480;True;True;True;40
7696;3959;5480;True;True;True;40
7697;3959;5481;True;True;True;30.5
7698;3960;5481;True;True;True;30.5
7699;3960;5482;True;True;True;40
7700;3961;5482;True;False;True;40
7701;3961;5483;True;False;True;30
7702;3962;5483;True;False;True;30
7703;3962;5484;True;False;True;40
7704;3963;5484;True;True;True;40
7705;3963;5485;True;True;True;30
7706;3964;5485;True;True;True;30
7707;3964;5486;True;True;True;40
7708;3965;5486;True;True;True;40
7709;3965;5487;True;True;True;28
7710;3966;5487;True;True;True;28
7711;3966;5488;True;True;True;40
7712;3967;5488;True;False;True;40
7713;3967;5489;True;False;True;30
7714;3656;5489;False;False;True;60
7715;3968;5489;True;False;True;30
7716;3968;5490;True;False;True;40
7717;3969;5490;True;False;True;40
7718;3969;5491;True;False;True;30
7719;3970;5491;True;False;True;30
7720;3970;5492;True;False;True;40
7721;3971;5492;True;False;True;40
7722;3971;5493;True;False;True;30
7723;3663;5493;False;False;True;60
7724;3972;5493;True;False;True;30
7725;3972;5494;True;False;True;40
7726;3973;5494;True;True;True;40
7727;3973;5495;True;True;True;30.5
7728;3974;5495;True;True;True;30.5
7729;3974;5496;True;True;True;40
7730;3975;5496;True;True;True;40
7731;3975;5497;True;True;True;30
7732;3976;5497;True;True;True;30
7733;3976;5498;True;True;True;40
7734;3977;5498;True;True;True;40
7735;3977;5499;True;True;True;30.5
7736;3978;5499;True;True;True;30.5
7737;3978;5500;True;True;True;40.5
7738;3979;5500;True;True;True;40.5
7739;3979;5501;True;True;True;30
7740;3980;5501;True;True;True;30
7741;3980;5502;True;True;True;40
7742;3981;5502;True;False;True;40
7743;3981;5503;True;False;True;30
7744;3982;5503;True;False;True;30
7745;3982;5504;True;False;True;45
